"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"sona_surveycode";"c_0001";"c_0002";"c_0003";"c_0004";"js_onoff";"consent_participation";"sona_noid";"Alter";"Geschlecht";"Bildungsabschluss";"Berufsstatus";"Berufserfahrung";"ATTARI12_1";"ATTARI12_2";"ATTARI12_3";"ATTARI12_4";"ATTARI12_5";"ATTARI12_6";"ATTARI12_7";"ATTARI12_8";"ATTARI12_9";"ATTARI12_10";"ATTARI12_11";"ATTARI12_12";"GenKI_Erfahrung";"Akzeptanz_O1";"Akzeptanz_O2";"Akzeptanz_O3";"Akzeptanz_S1";"Akzeptanz_S2";"Akzeptanz_S3";"Attention_test";"v_114";"seriousness_check";"consent_data_usage";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6885738";"rts6885739";"rts6885741";"rts6885742";"rts6885743";"rts6901825";"rts6918916";"rts6918933";"rts6918959";"rts6918961";"rts6918972";"rts6918974";"rts6918975";"rts6918979"
"87";"0";"0";"31";"6885744";"-77";"268";"0";"4";"1";"1";"extern";"1";"1";"-77";"32";"2";"5";"2";"5";"4";"2";"5";"4";"4";"4";"1";"2";"4";"2";"4";"2";"2";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"746637ca9f98daab5acc00d52693e641";"1";"0";"1734519197";"2024-12-18 10:53:17";"2024-12-18 10:57:45";"0000-00-00 00:00:00";"0";"10";"0";"264";"268";"33";"67";"184";"218";"149";"227";"84";"132";"248"
"152";"0";"0";"31";"6885744";"-77";"704";"0";"1";"0";"0";"extern";"1";"1";"-77";"53";"1";"3";"2";"5";"3";"3";"2";"4";"2";"2";"4";"5";"4";"4";"2";"4";"1";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"2";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"0";"0";"-77";"-77";"21b8906e9c97fd3ba61f8e2c4d367f31";"1";"0";"1734812717";"2024-12-21 20:25:17";"2024-12-21 20:37:01";"0000-00-00 00:00:00";"0";"100";"0";"690";"704";"158";"331";"523";"557";"503";"579";"414";"466";"611"
"88";"0";"0";"31";"6885744";"-77";"294";"0";"1";"0";"0";"extern";"1";"1";"-77";"60";"1";"4";"2";"5";"4";"2";"5";"4";"4";"4";"2";"3";"4";"1";"3";"2";"3";"4";"4";"4";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"9249c6c6eee388df090df19b4bd48067";"1";"0";"1734522246";"2024-12-18 11:44:06";"2024-12-18 11:49:00";"0000-00-00 00:00:00";"0";"17";"0";"286";"294";"54";"110";"204";"228";"191";"253";"139";"173";"265"
"89";"0";"0";"31";"6885744";"-77";"236";"0";"2";"0";"1";"extern";"1";"1";"-77";"24";"1";"5";"2";"3";"3";"2";"4";"3";"4";"4";"2";"2";"4";"3";"4";"2";"3";"4";"4";"4";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"d3fbc22f302dfb7a62a7d7cfd68c58b3";"1";"0";"1734524982";"2024-12-18 12:29:42";"2024-12-18 12:33:38";"0000-00-00 00:00:00";"0";"15";"0";"233";"236";"47";"76";"146";"165";"131";"180";"94";"108";"207"
"90";"0";"0";"31";"6885744";"-77";"272";"0";"3";"1";"0";"extern";"1";"1";"-77";"53";"2";"3";"2";"5";"4";"1";"4";"2";"4";"4";"1";"1";"4";"2";"4";"1";"4";"-77";"-77";"-77";"2";"1";"1";"3";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [LinkedInApp]/9.29.8561";"https://www.linkedin.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"722ce04caabca8918822c10ec9036ff3";"1";"0";"1734526329";"2024-12-18 12:52:09";"2024-12-18 12:56:41";"0000-00-00 00:00:00";"0";"19";"0";"266";"272";"58";"98";"168";"208";"158";"223";"117";"142";"240"
"92";"0";"0";"31";"6885744";"-77";"299";"0";"1";"0";"0";"extern";"1";"1";"-77";"52";"1";"5";"2";"5";"1";"5";"1";"5";"1";"2";"5";"4";"1";"5";"1";"5";"1";"4";"1";"2";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"58c5bf4e83f1c85f61feabb19201b112";"1";"0";"1734533771";"2024-12-18 14:56:11";"2024-12-18 15:01:10";"0000-00-00 00:00:00";"0";"33";"0";"292";"299";"74";"104";"191";"215";"180";"226";"130";"154";"275"
"93";"0";"0";"31";"6885744";"-77";"941";"0";"2";"0";"1";"extern";"1";"1";"-77";"65";"2";"5";"1";"5";"4";"3";"4";"3";"4";"4";"2";"3";"3";"2";"3";"2";"2";"4";"3";"3";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"b732cee20b68ce247a1e3cc8e876fe46";"1";"0";"1734534451";"2024-12-18 15:07:31";"2024-12-18 15:23:12";"0000-00-00 00:00:00";"0";"162";"0";"924";"941";"248";"471";"687";"835";"608";"855";"534";"577";"880"
"94";"0";"0";"31";"6885744";"-77";"647";"0";"3";"1";"0";"extern";"1";"1";"-77";"56";"2";"4";"2";"5";"3";"2";"4";"2";"4";"4";"2";"2";"2";"2";"4";"2";"1";"-77";"-77";"-77";"3";"3";"3";"2";"2";"1";"1";"Mozilla/5.0 (Android 14; Mobile; rv:133.0) Gecko/133.0 Firefox/133.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"837facec1c25d6cda2874a48078b1526";"1";"0";"1734538285";"2024-12-18 16:11:25";"2024-12-18 16:22:12";"0000-00-00 00:00:00";"0";"23";"0";"641";"647";"60";"157";"315";"485";"298";"529";"208";"262";"617"
"95";"0";"0";"31";"6885744";"-77";"357";"0";"4";"1";"1";"extern";"1";"1";"-77";"27";"1";"5";"2";"3";"2";"2";"4";"2";"4";"1";"2";"2";"2";"3";"2";"2";"4";"-77";"-77";"-77";"3";"4";"2";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"0";"0";"-77";"-77";"ffe1af100a0e459844c6ab531f20fabe";"1";"0";"1734541604";"2024-12-18 17:06:44";"2024-12-18 17:12:41";"0000-00-00 00:00:00";"0";"16";"0";"350";"357";"124";"156";"252";"284";"221";"299";"175";"195";"331"
"96";"0";"0";"31";"6885744";"-77";"193";"0";"1";"0";"0";"extern";"1";"1";"-77";"42";"2";"5";"2";"5";"5";"2";"4";"4";"4";"4";"2";"2";"3";"2";"4";"2";"3";"4";"4";"3";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"1";"0";"-77";"-77";"d35442551faed5190599603a6ee84d01";"1";"0";"1734545555";"2024-12-18 18:12:35";"2024-12-18 18:15:48";"0000-00-00 00:00:00";"0";"10";"0";"186";"193";"32";"51";"125";"147";"119";"159";"64";"94";"171"
"97";"0";"0";"31";"6885744";"-77";"363";"0";"2";"0";"1";"extern";"1";"1";"-77";"31";"1";"4";"2";"5";"4";"2";"4";"2";"4";"4";"2";"2";"3";"2";"3";"2";"3";"4";"4";"3";"-77";"-77";"-77";"2";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"0";"0";"-77";"-77";"4b6922417111ef428675d80cc21626bd";"1";"0";"1734545662";"2024-12-18 18:14:22";"2024-12-18 18:20:25";"0000-00-00 00:00:00";"0";"20";"0";"355";"363";"45";"75";"205";"259";"164";"288";"99";"132";"332"
"98";"0";"0";"31";"6885744";"-77";"1975";"0";"3";"1";"0";"extern";"1";"1";"-77";"52";"1";"5";"2";"5";"4";"2";"4";"3";"4";"4";"2";"2";"3";"2";"3";"2";"1";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"1";"0";"-77";"-77";"8c3f316e168aaa7878d9cb11c0dce525";"1";"0";"1734554704";"2024-12-18 20:45:04";"2024-12-18 21:17:59";"0000-00-00 00:00:00";"0";"96";"0";"1966";"1975";"286";"944";"1422";"1712";"1406";"1848";"1023";"1320";"1926"
"100";"0";"0";"31";"6885744";"-77";"829";"0";"1";"0";"0";"extern";"1";"1";"-77";"61";"1";"4";"1";"5";"4";"2";"4";"2";"4";"4";"3";"3";"3";"2";"2";"3";"1";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"2cccad7d665c5770761066938d4b1bb6";"1";"0";"1734592894";"2024-12-19 07:21:34";"2024-12-19 07:35:23";"0000-00-00 00:00:00";"0";"124";"0";"814";"829";"286";"398";"696";"749";"684";"759";"578";"608";"780"
"101";"0";"0";"31";"6885744";"-77";"1591";"0";"2";"0";"1";"extern";"1";"1";"-77";"59";"1";"4";"2";"5";"4";"4";"4";"2";"5";"4";"2";"4";"3";"2";"2";"1";"3";"5";"5";"5";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://www.linkedin.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"1";"0";"-77";"-77";"b0338f1f3467c428b5e23df16d248922";"1";"0";"1734594193";"2024-12-19 07:43:13";"2024-12-19 08:09:44";"0000-00-00 00:00:00";"0";"28";"0";"1584";"1591";"1330";"1383";"1517";"1541";"1477";"1550";"1408";"1439";"1570"
"102";"0";"0";"31";"6885744";"-77";"715";"0";"3";"1";"0";"extern";"1";"1";"-77";"48";"2";"5";"2";"5";"5";"1";"5";"1";"5";"5";"1";"3";"5";"2";"4";"1";"2";"-77";"-77";"-77";"1";"1";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"c621fcab1ff2afe4a0d17b11d6831b22";"1";"0";"1734605212";"2024-12-19 10:46:52";"2024-12-19 10:58:47";"0000-00-00 00:00:00";"0";"12";"0";"710";"715";"33";"52";"123";"672";"115";"683";"69";"91";"699"
"103";"0";"0";"31";"6885744";"-77";"297";"0";"4";"1";"1";"extern";"1";"1";"-77";"34";"2";"5";"2";"5";"4";"2";"5";"2";"5";"4";"2";"1";"5";"2";"4";"1";"5";"-77";"-77";"-77";"4";"2";"2";"4";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"63361fadb6e8bbb02b8b6c4aa85ccb64";"1";"0";"1734608811";"2024-12-19 11:46:51";"2024-12-19 11:51:48";"0000-00-00 00:00:00";"0";"38";"0";"290";"297";"57";"84";"163";"194";"131";"216";"102";"124";"253"
"104";"0";"0";"31";"6885744";"-77";"243";"0";"1";"0";"0";"extern";"1";"1";"-77";"42";"1";"4";"2";"5";"2";"3";"2";"4";"2";"2";"4";"2";"2";"3";"2";"4";"2";"4";"2";"3";"-77";"-77";"-77";"2";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"fd4f5e472da24371999934c06103a89e";"1";"0";"1734614743";"2024-12-19 13:25:43";"2024-12-19 13:29:46";"0000-00-00 00:00:00";"0";"15";"0";"237";"243";"57";"84";"169";"200";"162";"209";"116";"153";"223"
"105";"0";"0";"31";"6885744";"-77";"161";"0";"2";"0";"1";"extern";"1";"1";"-77";"29";"1";"4";"2";"3";"4";"2";"4";"2";"5";"5";"1";"1";"5";"1";"4";"1";"5";"5";"5";"5";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 12; HBP-LX9; HMSCore 6.14.0.322; GMSCore 0.3.3.1.240913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/15.0.4.312 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"1";"0";"-77";"-77";"6c59e8da72c8d3193c59ab60f8d195bb";"1";"0";"1734620655";"2024-12-19 15:04:15";"2024-12-19 15:06:56";"0000-00-00 00:00:00";"0";"8";"0";"158";"161";"25";"40";"109";"128";"80";"136";"51";"68";"147"
"106";"0";"0";"31";"6885744";"-77";"262";"0";"3";"1";"0";"extern";"1";"1";"-77";"27";"1";"4";"2";"4";"4";"2";"4";"3";"5";"3";"2";"2";"3";"3";"3";"2";"3";"-77";"-77";"-77";"2";"4";"2";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"07769b087ddf5b27c91fbb6f8f68581f";"1";"0";"1734620806";"2024-12-19 15:06:46";"2024-12-19 15:11:08";"0000-00-00 00:00:00";"0";"36";"0";"257";"262";"70";"99";"171";"217";"160";"226";"127";"154";"238"
"107";"0";"0";"31";"6885744";"-77";"364";"0";"4";"1";"1";"extern";"1";"1";"-77";"59";"2";"4";"2";"5";"5";"1";"5";"1";"5";"4";"1";"1";"4";"1";"4";"1";"3";"-77";"-77";"-77";"4";"2";"4";"4";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"0";"0";"-77";"-77";"1f8c8339752aefc9248b2d4749f8c778";"1";"0";"1734628330";"2024-12-19 17:12:10";"2024-12-19 17:18:14";"0000-00-00 00:00:00";"0";"37";"0";"359";"364";"83";"121";"240";"285";"200";"310";"145";"171";"340"
"108";"0";"0";"31";"6885744";"-77";"427";"0";"1";"0";"0";"extern";"1";"1";"-77";"51";"2";"3";"2";"5";"3";"2";"4";"3";"3";"4";"2";"2";"2";"2";"3";"1";"3";"4";"4";"4";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.134 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"06cd178d789f4e8b376a8ed186465774";"1";"0";"1734629437";"2024-12-19 17:30:37";"2024-12-19 17:37:44";"0000-00-00 00:00:00";"0";"31";"0";"420";"427";"64";"191";"307";"334";"288";"347";"226";"251";"399"
"109";"0";"0";"31";"6885744";"-77";"501";"0";"2";"0";"1";"extern";"1";"1";"-77";"63";"1";"4";"1";"5";"5";"4";"4";"1";"5";"5";"2";"4";"4";"2";"3";"2";"2";"4";"4";"4";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"17bbb43d8b0266b9b953d89b5f0ffcf5";"1";"0";"1734631967";"2024-12-19 18:12:47";"2024-12-19 18:21:08";"0000-00-00 00:00:00";"0";"50";"0";"492";"501";"106";"160";"314";"345";"269";"375";"191";"236";"393"
"110";"0";"0";"31";"6885744";"-77";"234";"0";"3";"1";"0";"extern";"1";"1";"-77";"31";"1";"4";"2";"5";"4";"3";"4";"3";"2";"3";"3";"5";"2";"3";"2";"3";"1";"-77";"-77";"-77";"4";"2";"4";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"6f26ea0f050c55314d76835acae85ebb";"1";"0";"1734633033";"2024-12-19 18:30:33";"2024-12-19 18:34:27";"0000-00-00 00:00:00";"0";"7";"0";"231";"234";"27";"53";"157";"194";"149";"206";"85";"142";"213"
"111";"0";"0";"31";"6885744";"-77";"208";"0";"4";"1";"1";"extern";"1";"1";"-77";"43";"2";"4";"2";"5";"4";"4";"4";"3";"4";"4";"3";"4";"3";"2";"2";"3";"2";"-77";"-77";"-77";"4";"2";"2";"1";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"1";"0";"-77";"-77";"6534e140707bad1f8ac0c19d2d0ca412";"1";"0";"1734635712";"2024-12-19 19:15:12";"2024-12-19 19:18:40";"0000-00-00 00:00:00";"0";"13";"0";"204";"208";"33";"65";"148";"170";"121";"180";"88";"114";"190"
"112";"0";"0";"31";"6885744";"-77";"796";"0";"1";"0";"0";"extern";"1";"1";"-77";"40";"1";"4";"2";"5";"3";"2";"4";"2";"3";"4";"3";"2";"2";"2";"3";"2";"1";"4";"4";"4";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885743,6885744";"0";"1";"0";"-77";"-77";"4982884d4c79cb4ffaad4908fa263a6b";"1";"0";"1734640304";"2024-12-19 20:31:44";"2024-12-19 20:45:00";"0000-00-00 00:00:00";"0";"57";"0";"780";"796";"347";"463";"662";"690";"651";"732";"529";"627";"754"
"143";"0";"0";"31";"6885744";"-77";"833";"0";"4";"1";"1";"extern";"1";"1";"-77";"64";"1";"4";"2";"5";"4";"2";"4";"2";"4";"4";"3";"3";"2";"2";"3";"2";"2";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"741800dc815c5c92120815c76d6f2957";"1";"0";"1734795202";"2024-12-21 15:33:22";"2024-12-21 15:47:15";"0000-00-00 00:00:00";"0";"125";"0";"800";"833";"203";"295";"560";"695";"480";"708";"345";"420";"754"
"113";"0";"0";"31";"6885744";"-77";"448";"0";"2";"0";"1";"extern";"1";"1";"-77";"53";"1";"5";"2";"5";"4";"1";"4";"2";"4";"3";"2";"3";"4";"2";"3";"2";"2";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918916,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"9c9bef6a889033a83f4a87a8f63c3441";"1";"0";"1734644095";"2024-12-19 21:34:55";"2024-12-19 21:42:23";"0000-00-00 00:00:00";"0";"66";"0";"435";"448";"118";"198";"334";"367";"290";"385";"227";"257";"408"
"114";"0";"0";"31";"6885744";"-77";"221";"0";"3";"1";"0";"extern";"1";"1";"-77";"34";"2";"5";"2";"5";"5";"2";"4";"1";"4";"4";"2";"1";"3";"2";"4";"1";"3";"-77";"-77";"-77";"3";"2";"4";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"28a00c640758b883cdd22d4ed4eda58d";"1";"0";"1734678077";"2024-12-20 07:01:17";"2024-12-20 07:04:58";"0000-00-00 00:00:00";"0";"8";"0";"213";"221";"39";"62";"124";"177";"116";"189";"83";"110";"196"
"115";"0";"0";"32";"6885744";"-77";"-1";"0";"4";"1";"1";"extern";"1";"1";"-77";"32";"1";"5";"2";"4";"3";"1";"4";"2";"4";"2";"2";"1";"3";"2";"3";"2";"2";"-77";"-77";"-77";"3";"4";"4";"2";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"1";"0";"0";"-77";"-77";"e228580b4c947124be5c0340f923314b";"1";"0";"1734679411";"2024-12-20 07:23:31";"2024-12-20 08:32:17";"0000-00-00 00:00:00";"0";"22";"0";"4118";"4126";"62";"130";"285";"318";"231";"1042";"151";"186";"4090"
"116";"0";"0";"31";"6885744";"-77";"1881";"0";"1";"0";"0";"extern";"1";"1";"-77";"30";"1";"5";"2";"3";"3";"2";"4";"3";"4";"2";"2";"4";"4";"2";"2";"2";"2";"4";"4";"2";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6885743,6885744";"0";"0";"0";"-77";"-77";"f8f2ac6b7515aced196937e0924464cc";"1";"0";"1734681605";"2024-12-20 08:00:05";"2024-12-20 08:31:26";"0000-00-00 00:00:00";"0";"12";"0";"1876";"1881";"40";"87";"159";"243";"145";"260";"107";"136";"283"
